ISO,index,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
ayn,151,Eurasia,16.0,44.0,0,YEM,12164000.0,28250420.0,Point(48.0 15.5),1
alu,152,Papunesia,-9.25,161.166666667,0,SLB,17900.0,611343.0,Point(159.816666666 -9.466666666),1
tml,153,Papunesia,-5.5,138.5,0,IDN,290.0,270625568.0,Point(118.0 -2.0),1
alt,154,Eurasia,51.0,87.0,0,RUS,55720.0,146804372.0,Point(94.25 66.416666666),1
asm,155,Eurasia,26.0,93.0,0,IND,17000000.0,1326093247.0,Point(83.0 22.8),1
ast,156,Eurasia,43.25,-6.0,0,"['ESP', 'PRT']",450000.0,"[46733038.0, 10295909.0]","['Point(-3.5 40.2)', 'Point(-9.183333333 38.7)']",2
asu,157,South America,-3.5,-49.5,0,BRA,380.0,210147125.0,Point(-53.0 -14.0),1
tay,158,Papunesia,24.5,121.333333333,0,TWN,80000.0,23593794.0,Point(121.0 24.0),1
atq,159,Papunesia,-2.75,119.25,0,IDN,12000.0,270625568.0,Point(118.0 -2.0),1
upv,160,Papunesia,-16.0,167.333333333,0,VUT,1380.0,276244.0,Point(168.016669444 -16.633330555),1
aph,161,Eurasia,27.0,87.3333333333,0,NPL,5530.0,30327877.0,Point(84.0 28.0),1
atj,162,North America,48.0,-74.0,0,CAN,6160.0,37894799.0,Point(-109.0 56.0),1
aqp,163,North America,30.0,-93.5,,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
kuz,164,South America,-23.0,-69.0,0,CHL,0.0,18054726.0,Point(-71.0 -33.0),1
ems,165,North America,57.0,-157.0,0,USA,450.0,331449281.0,Point(-98.5795 39.828175),1
atw,166,North America,40.75,-121.0,0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
aeb,167,Africa,36.75,10.25,0,TUN,11200000.0,11565204.0,Point(10.0 34.0),1
avt,168,Papunesia,-3.58333333333,142.083333333,0,PNG,8000.0,8935000.0,Point(147.0 -6.3),1
aul,169,Papunesia,-16.3333333333,167.666666667,0,VUT,750.0,276244.0,Point(168.016669444 -16.633330555),1
asf,170,Australia,-30.0,145.0,0,AUS,10100.0,24511800.0,Point(137.0 -28.0),1
auy,171,Papunesia,-6.5,145.75,0,PNG,11100.0,8935000.0,Point(147.0 -6.3),1
ava,172,Eurasia,42.5,46.5,0,"['RUS', 'AZE', 'GEO']",766500.0,"[146804372.0, 10127874.0, 3717100.0]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)', 'Point(43.733330555 42.016669444)']",3
avi,173,Africa,5.16666666667,-5.5,0,CIV,21000.0,24294750.0,Point(-6.0 8.0),1
avu,174,Africa,4.66666666667,30.0,0,"['SSD', 'COD']",99000.0,"[12575714.0, 86790567.0]","['Point(30.0 7.0)', 'Point(23.656 -2.88)']",2
avn,175,Africa,6.83333333333,0.416666666667,0,GHA,27200.0,26908262.0,Point(-0.5 8.0),1
awb,176,Papunesia,-6.66666666667,145.75,0,PNG,2050.0,8935000.0,Point(147.0 -6.3),1
awa,177,Eurasia,27.5,81.5,0,"['IND', 'NPL']",38000000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
are,178,Australia,-24.0,132.5,0,AUS,440.0,24511800.0,Point(137.0 -28.0),1
awi,179,Papunesia,-5.75,141.416666667,0,PNG,21100.0,8935000.0,Point(147.0 -6.3),1
png,180,Africa,10.0833333333,6.33333333333,0,NGA,30000.0,190886311.0,Point(8.0 9.0),1
awn,181,Africa,10.8333333333,36.6666666667,0,ETH,490000.0,104957438.0,Point(40.0 9.0),1
kwi,182,South America,1.5,-78.25,0,"['ECU', 'COL']",14100.0,"[16624858.0, 49065615.0]","['Point(-78.0 -1.0)', 'Point(-74.0 4.0)']",2
kmn,183,Papunesia,-3.58333333333,142.0,0,PNG,700.0,8935000.0,Point(147.0 -6.3),1
auw,184,Papunesia,-2.91666666667,140.583333333,0,IDN,350.0,270625568.0,Point(118.0 -2.0),1
akv,185,Eurasia,42.3333333333,46.3333333333,0,RUS,210.0,146804372.0,Point(94.25 66.416666666),1
any,186,Africa,7.0,-3.5,0,"['GHA', 'CIV']",1516400.0,"[26908262.0, 24294750.0]","['Point(-0.5 8.0)', 'Point(-6.0 8.0)']",2
ayc,187,South America,-17.0,-69.0,0,PER,213000.0,29381884.0,Point(-76.0 -9.4),1
aib,188,Eurasia,39.5,76.0,0,CHN,12000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
ayo,189,South America,-20.25,-59.25,0,"['PRY', 'BOL']",4650.0,"[6811297.0, 11051600.0]","['Point(-58.0 -23.5)', 'Point(-64.991228611 -17.056869611)']",2
nfl,190,Papunesia,-10.3333333333,166.25,0,SLB,8400.0,611343.0,Point(159.816666666 -9.466666666),1
azb,191,Eurasia,37.5,47.0,0,"['TUR', 'IRN']",14640650.0,"[83614362.0, 79966230.0]","['Point(36.0 39.0)', 'Point(53.0 32.0)']",2
bav,192,Africa,6.11666666667,10.4166666667,0,CMR,27000.0,24053727.0,Point(12.0 7.0),1
wdj,193,Australia,-13.1666666667,130.166666667,0,AUS,5.0,24511800.0,Point(137.0 -28.0),1
wdj,194,Australia,-13.5,130.416666667,0,AUS,5.0,24511800.0,Point(137.0 -28.0),1
bde,195,Africa,12.8333333333,10.5,0,NGA,250000.0,190886311.0,Point(8.0 9.0),1
bae,196,South America,1.0,-67.0,0,VEN,2.0,28515829.0,Point(-67.0 8.0),1
bfd,197,Africa,6.25,9.91666666667,0,CMR,100000.0,24053727.0,Point(12.0 7.0),1
bmi,198,Africa,11.6666666667,16.0,0,TCD,44800.0,15477751.0,Point(19.4 15.466667),1
xir,199,South America,2.66666666666667,-62.5,0,BRA,0.0,210147125.0,Point(-53.0 -14.0),1
bca,200,Eurasia,26.0,100.0,0,CHN,800000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
bdl,201,Papunesia,-4.33333333333,123.0,0,IDN,226000.0,270625568.0,Point(118.0 -2.0),1
bkc,202,Africa,2.58333333333,13.5833333333,0,"['GAB', 'CMR']",43200.0,"[2025137.0, 24053727.0]","['Point(11.5 -0.683330555)', 'Point(12.0 7.0)']",2
ban,203,Papunesia,-8.33333333333,115.25,0,IDN,4000000.0,270625568.0,Point(118.0 -2.0),1
bam,204,Africa,12.5,-7.5,0,"['MLI', 'CIV']",2700000.0,"[18541980.0, 24294750.0]","['Point(-4.0 17.0)', 'Point(-6.0 8.0)']",2
bcw,205,Africa,10.4166666667,13.5833333333,0,CMR,23000.0,24053727.0,Point(12.0 7.0),1
peh,206,Eurasia,35.75,102.833333333333,0,CHN,10000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
brg,207,South America,-13.0833333333,-64.1666666667,0,BOL,67.0,11051600.0,Point(-64.991228611 -17.056869611),1
bfa,208,Africa,5.0,31.6666666667,0,"['SSD', 'UGA']",941000.0,"[12575714.0, 42862958.0]","['Point(30.0 7.0)', 'Point(32.39 1.28)']",2
bfa,209,Africa,5.83333333333,31.6666666667,0,"['SSD', 'UGA']",941000.0,"[12575714.0, 42862958.0]","['Point(30.0 7.0)', 'Point(32.39 1.28)']",2
bas,210,Africa,3.91666666667,10.5,0,CMR,230000.0,24053727.0,Point(12.0 7.0),1
bya,211,Papunesia,10.25,119.083333333,0,PHL,360.0,100981437.0,Point(123.0 12.0),1
bbd,212,Papunesia,-5.25,145.616666667,0,PNG,3150.0,8935000.0,Point(147.0 -6.3),1
bgr,213,Eurasia,22.5,92.25,0,"['IND', 'MMR', 'BGD']",15140.0,"[1326093247.0, 53370609.0, 165775000.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']",3
bbo,214,Africa,12.4166666666667,-4.3333333333333,0,"['MLI', 'BFA']",60000.0,"[18541980.0, 19193382.0]","['Point(-4.0 17.0)', 'Point(-2.066667 12.266667)']",2
bvx,215,Africa,1.08333333333,17.25,0,COG,4000.0,5260750.0,Point(15.383330555 -0.75),1
ptu,216,Papunesia,-3.08333333333,119.083333333,0,IDN,42100.0,270625568.0,Point(118.0 -2.0),1
brm,217,Africa,3.5,27.0,0,COD,25600.0,86790567.0,Point(23.656 -2.88),1
gup,218,Australia,-12.5,133.75,0,AUS,1702.0,24511800.0,Point(137.0 -28.0),1
bdy,219,Australia,-28.9166666667,153.0,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
bdy,220,Australia,-28.75,153.0,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
bdy,221,Australia,-29.0833333333,152.583333333,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
bdy,222,Australia,-27.9166666667,153.0,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
bdy,223,Australia,-28.4166666667,152.416666667,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
shy,224,Africa,35.0,7.0,0,DZA,2300000.0,41318142.0,Point(1.0 28.0),1
blc,225,North America,52.5,-126.666666667,0,CAN,17.0,37894799.0,Point(-109.0 56.0),1
brc,226,South America,5.33333333333,-58.0,1,GUY,0.0,777859.0,Point(-59.316667 5.733333),1
bfq,227,Eurasia,11.6666666667,76.75,0,IND,245000.0,1326093247.0,Point(83.0 22.8),1
bdk,228,Eurasia,41.1666666667,48.4166666667,0,AZE,200.0,10127874.0,Point(47.7 40.3),1
bia,229,Australia,-27.6666666667,118.0,0,AUS,3.0,24511800.0,Point(137.0 -28.0),1
buu,230,Africa,2.0,28.0,0,COD,180000.0,86790567.0,Point(23.656 -2.88),1
bdw,231,Papunesia,-3.16666666667,132.666666667,0,IDN,1100.0,270625568.0,Point(118.0 -2.0),1
bef,232,Papunesia,-6.16666666667,145.5,0,PNG,45000.0,8935000.0,Point(147.0 -6.3),1
ctg,233,Eurasia,22.3333333333,91.8333333333,0,BGD,13000000.0,165775000.0,Point(89.866667 24.016667),1
beq,234,Africa,-3.91666666667,14.0833333333,0,COG,100000.0,5260750.0,Point(15.383330555 -0.75),1
dbj,235,Papunesia,5.25,118.833333333,0,MYS,10000.0,31624264.0,Point(108.0 3.0),1
bej,236,Africa,18.0,36.0,0,"['EGY', 'ERI', 'SDN']",1178000.0,"[94798827.0, 3497000.0, 40533330.0]","['Point(29.0 27.0)', 'Point(38.25 15.483333)', 'Point(32.0 15.0)']",3
byw,237,Eurasia,26.9666666667,87.3,0,NPL,612.0,30327877.0,Point(84.0 28.0),1
bem,238,Africa,-10.0,28.25,0,"['ZMB', 'COD']",3600000.0,"[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']",2
ben,239,Eurasia,24.0,90.0,0,"['IND', 'BGD', 'SLE']",242659750.0,"[1326093247.0, 165775000.0, 7557212.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)', 'Point(-12.1 8.5)']",3
bue,240,North America,48.0,-57.0,,CAN,0.0,37894799.0,Point(-109.0 56.0),1
wti,241,Africa,10.3333333333,34.6666666667,0,"['ETH', 'SDN']",367000.0,"[104957438.0, 40533330.0]","['Point(40.0 9.0)', 'Point(32.0 15.0)']",2
bev,242,Africa,6.25,-6.25,0,CIV,130000.0,24294750.0,Point(-6.0 8.0),1
kap,243,Eurasia,42.0833333333,46.1666666667,0,"['RUS', 'GEO']",6000.0,"[146804372.0, 3717100.0]","['Point(94.25 66.416666666)', 'Point(43.733330555 42.016669444)']",2
bif,244,Africa,11.4166666667,-15.1666666667,0,GNB,54500.0,1861283.0,Point(-15.0 12.0),1
grr,245,Africa,32.5,-1.5,0,"['DZA', 'MAR']",91000.0,"[41318142.0, 36029138.0]","['Point(1.0 28.0)', 'Point(-6.0 32.0)']",2
ksf,246,Africa,5.0,11.1666666667,0,CMR,60000.0,24053727.0,Point(12.0 7.0),1
bng,247,Africa,1.16666666667,9.41666666667,0,"['GNQ', 'GAB']",5500.0,"[1267689.0, 2025137.0]","['Point(10.0 1.5)', 'Point(11.5 -0.683330555)']",2
bgz,248,Papunesia,-1.41666666667,123.166666667,0,IDN,88300.0,270625568.0,Point(118.0 -2.0),1
bgq,249,Eurasia,29.5833333333,74.3333333333,0,IND,1890815.0,1326093247.0,Point(83.0 22.8),1
sab,250,North America,8.5,-81.25,0,PAN,18000.0,4098587.0,Point(-80.366667 8.616667),1
dba,251,Africa,14.9166666667,-3.83333333333,0,MLI,2000.0,18541980.0,Point(-4.0 17.0),1
bgg,252,Eurasia,27.5,92.5833333333,0,IND,900.0,1326093247.0,Point(83.0 22.8),1
bot,253,Africa,7.5,28.5,0,SSD,21000.0,12575714.0,Point(30.0 7.0),1
fuu,254,Africa,4.33333333333,20.5833333333,0,"['CAF', 'COD']",16000.0,"[4659080.0, 86790567.0]","['Point(20.9 6.7)', 'Point(23.656 -2.88)']",2
bsp,255,Africa,10.5,-14.5,0,GIN,40000.0,12717176.0,Point(-11.0 10.0),1
kva,256,Eurasia,42.5833333333,46.1666666667,0,RUS,1450.0,146804372.0,Point(94.25 66.416666666),1
bdg,257,Papunesia,7.25,117.166666667,0,MYS,1400.0,31624264.0,Point(108.0 3.0),1
bhb,258,Eurasia,22.0,73.0,0,IND,3310000.0,1326093247.0,Point(83.0 22.8),1
bjh,259,Papunesia,-4.58333333333,142.833333333,0,PNG,700.0,8935000.0,Point(147.0 -6.3),1
bho,260,Eurasia,26.0,84.0,0,"['IND', 'NPL']",38000000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
unr,261,Eurasia,21.3333333333,86.5,0,IND,1500000.0,1326093247.0,Point(83.0 22.8),1
unr,262,Eurasia,23.0,84.6666666667,0,IND,1500000.0,1326093247.0,Point(83.0 22.8),1
bip,263,Africa,1.0,28.75,0,COD,40000.0,86790567.0,Point(23.656 -2.88),1
bid,264,Africa,11.9166666667,18.75,0,TCD,14000.0,15477751.0,Point(19.4 15.466667),1
yul,265,Africa,8.0,25.0,0,"['CAF', 'SDN']",13000.0,"[4659080.0, 40533330.0]","['Point(20.9 6.7)', 'Point(32.0 15.0)']",2
yul,266,Africa,8.5,25.25,0,"['CAF', 'SDN']",13000.0,"[4659080.0, 40533330.0]","['Point(20.9 6.7)', 'Point(32.0 15.0)']",2
bzr,267,Australia,-20.5,146.5,0,AUS,0.0,24511800.0,Point(137.0 -28.0),1
bhw,268,Papunesia,-1.0,136.0,0,IDN,70000.0,270625568.0,Point(118.0 -2.0),1
blb,269,Papunesia,-7.75,156.666666667,0,SLB,9000.0,611343.0,Point(159.816666666 -9.466666666),1
bhp,270,Papunesia,-8.5,118.5,0,IDN,500000.0,270625568.0,Point(118.0 -2.0),1
bhg,271,Papunesia,-8.25,148.0,0,PNG,7000.0,8935000.0,Point(147.0 -6.3),1
bio,272,Papunesia,-3.71666666667,141.266666667,0,PNG,750.0,8935000.0,Point(147.0 -6.3),1
bpr,273,Papunesia,6.0,125.333333333,0,PHL,150000.0,100981437.0,Point(123.0 12.0),1
bom,274,Africa,9.66666666667,8.83333333333,0,NGA,1250000.0,190886311.0,Point(8.0 9.0),1
bib,275,Africa,11.5,-0.5,0,"['GHA', 'TGO', 'BFA']",781000.0,"[26908262.0, 7797694.0, 19193382.0]","['Point(-0.5 8.0)', 'Point(1.183333 8.25)', 'Point(-2.066667 12.266667)']",3
bth,276,Papunesia,1.25,110.0,0,"['IDN', 'MYS']",63900.0,"[270625568.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)']",2
ssb,277,Papunesia,4.5,118.5,0,PHL,260000.0,100981437.0,Point(123.0 12.0),1
bdh,278,Africa,4.83333333333,29.25,0,"['SSD', 'COD']",62300.0,"[12575714.0, 86790567.0]","['Point(30.0 7.0)', 'Point(23.656 -2.88)']",2
xub,279,Eurasia,11.5,76.75,0,IND,32000.0,1326093247.0,Point(83.0 22.8),1
bkd,280,Papunesia,8.25,124.833333333,0,PHL,122000.0,100981437.0,Point(123.0 12.0),1
bkq,281,South America,-14.0,-55.0,0,BRA,950.0,210147125.0,Point(-53.0 -14.0),1
bcl,282,Papunesia,13.3333333333,123.5,0,PHL,2500000.0,100981437.0,Point(123.0 12.0),1
bdu,283,Africa,4.83333333333,9.33333333333,0,CMR,106000.0,24053727.0,Point(12.0 7.0),1
bdu,284,Africa,5.0,9.16666666667,0,CMR,106000.0,24053727.0,Point(12.0 7.0),1
btx,285,Papunesia,3.25,98.25,0,IDN,600000.0,270625568.0,Point(118.0 -2.0),1
bkk,286,Eurasia,35.3333333333,76.5,0,IND,10000.0,1326093247.0,Point(83.0 22.8),1
bri,287,Africa,4.25,9.25,0,CMR,32000.0,24053727.0,Point(12.0 7.0),1
bla,288,North America,50.0,-112.666666667,0,"['CAN', 'USA']",5000.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
bgp,289,Eurasia,28.0,62.0,0,PAK,3050000.0,216565318.0,Point(71.0 30.0),1
bci,290,Africa,7.0,-5.0,0,"['GHA', 'CIV']",2100000.0,"[26908262.0, 24294750.0]","['Point(-0.5 8.0)', 'Point(-6.0 8.0)']",2
blw,291,Papunesia,17.1666666667,121.166666667,0,PHL,11500.0,100981437.0,Point(123.0 12.0),1
koe,292,Africa,6.5,34.5,0,"['ETH', 'SSD']",7360.0,"[104957438.0, 12575714.0]","['Point(40.0 9.0)', 'Point(30.0 7.0)']",2
blz,293,Papunesia,-0.833333333333,123.25,0,IDN,20500.0,270625568.0,Point(118.0 -2.0),1
byn,294,Africa,15.75,38.5,0,ERI,70000.0,3497000.0,Point(38.25 15.483333),1
bol,295,Africa,11.3333333333,11.25,0,NGA,216000.0,190886311.0,Point(8.0 9.0),1
bel,296,Eurasia,54.0,28.0,0,"['CAN', 'USA', 'POL', 'LTU', 'RUS', 'BLR', 'LVA', 'UKR']",7900000.0,"[37894799.0, 331449281.0, 38382576.0, 2790842.0, 146804372.0, 9349645.0, 1909000.0, 42558328.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(94.25 66.416666666)', 'Point(28.046666666 53.528333333)', 'Point(25.0 57.0)', 'Point(32.0 49.0)']",8
bft,297,Eurasia,35.0,76.0,0,"['IND', 'PAK']",438800.0,"[1326093247.0, 216565318.0]","['Point(83.0 22.8)', 'Point(71.0 30.0)']",2
lua,298,Africa,-6.0,21.0,0,"['AGO', 'COD']",6300000.0,"[29784193.0, 86790567.0]","['Point(17.35 -12.35)', 'Point(23.656 -2.88)']",2
lua,299,Africa,-6.0,22.0,0,"['AGO', 'COD']",6300000.0,"[29784193.0, 86790567.0]","['Point(17.35 -12.35)', 'Point(23.656 -2.88)']",2
tzm,300,Africa,33.0,-5.0,0,MAR,3000000.0,36029138.0,Point(-6.0 32.0),1
tzm,301,Africa,33.3333333333,-4.66666666667,0,MAR,3000000.0,36029138.0,Point(-6.0 32.0),1
bim,302,Africa,10.5,0.0,0,GHA,176000.0,26908262.0,Point(-0.5 8.0),1
bax,303,Africa,5.5,10.9166666667,0,CMR,420000.0,24053727.0,Point(12.0 7.0),1
bmu,304,Papunesia,-6.5,147.333333333,0,PNG,10000.0,8935000.0,Point(147.0 -6.3),1
mzb,305,Africa,32.5,3.5,0,DZA,150000.0,41318142.0,Point(1.0 28.0),1
jaa,306,South America,-7.0,-65.0,0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
jaa,307,South America,-7.5,-67.0,0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
jaa,308,South America,-7.5,-65.5,0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
bck,309,Australia,-17.75,125.75,0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
bza,310,Africa,8.08333333333,-10.25,0,LBR,161000.0,4731906.0,Point(-9.75 6.533333),1
byx,311,Papunesia,-4.58333333333,152.0,0,PNG,15000.0,8935000.0,Point(147.0 -6.3),1
bin,312,Africa,6.41666666667,5.83333333333,0,NGA,1600000.0,190886311.0,Point(8.0 9.0),1
abb,313,Africa,4.41666666667,9.58333333333,0,CMR,12000.0,24053727.0,Point(12.0 7.0),1
bjb,314,Australia,-32.0,137.0,0,AUS,0.0,24511800.0,Point(137.0 -28.0),1
bjr,315,Papunesia,-6.28333333333,146.083333333,0,PNG,1200.0,8935000.0,Point(147.0 -6.3),1
bcm,316,Papunesia,-6.41666666667,155.25,0,PNG,4500.0,8935000.0,Point(147.0 -6.3),1
bao,317,South America,0.333333333333,-70.25,0,"['BRA', 'COL']",131.0,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
nhb,318,Africa,7.83333333333,-4.25,0,CIV,17000.0,24294750.0,Point(-6.0 8.0),1
nbj,319,Australia,-16.0,131.666666667,0,AUS,50.0,24511800.0,Point(137.0 -28.0),1
nbj,320,Australia,-16.5,130.5,0,AUS,50.0,24511800.0,Point(137.0 -28.0),1
bnq,321,Papunesia,1.41666666667,124.75,0,IDN,1200.0,270625568.0,Point(118.0 -2.0),1
yil,322,Australia,-21.0,138.0,1,AUS,0.0,24511800.0,Point(137.0 -28.0),1
bvv,323,South America,5.26,-67.56,1,VEN,0.0,28515829.0,Point(-67.0 8.0),1
bwi,324,South America,2.66666666667,-66.8333333333,0,"['BRA', 'VEN', 'COL']",6420.0,"[210147125.0, 28515829.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)', 'Point(-74.0 4.0)']",3
kvg,325,Papunesia,-7.0,141.333333333,0,PNG,4500.0,8935000.0,Point(147.0 -6.3),1
bni,326,Africa,-1.33333333333,17.3333333333,0,"['COG', 'COD']",164340.0,"[5260750.0, 86790567.0]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']",2
brx,327,Eurasia,26.8333333333,92.0,0,IND,1482929.0,1326093247.0,Point(83.0 22.8),1
bzf,328,Papunesia,-3.5,143.5,0,PNG,35000.0,8935000.0,Point(147.0 -6.3),1
adi,329,Eurasia,28.3333333333,94.75,0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
adi,330,Eurasia,28.5,94.6666666667,0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
adi,331,Eurasia,28.1666666667,94.6666666667,0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
adi,332,Eurasia,28.5,95.25,0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
bqc,333,Africa,10.5,3.5,0,"['BEN', 'NGA']",150000.0,"[11175692.0, 190886311.0]","['Point(2.183333333 8.833333333)', 'Point(8.0 9.0)']",2
bli,334,Africa,-1.25,18.3333333333,0,COD,100000.0,86790567.0,Point(23.656 -2.88),1
bpu,335,Papunesia,-5.5,145.916666667,0,PNG,850.0,8935000.0,Point(147.0 -6.3),1
boa,336,South America,-2.16666666667,-72.3333333333,0,"['PER', 'COL']",1350.0,"[29381884.0, 49065615.0]","['Point(-76.0 -9.4)', 'Point(-74.0 4.0)']",2
bos,337,Eurasia,43.0,18.0,0,"['TUR', 'HRV', 'BIH', 'MNE']",3500000.0,"[83614362.0, 4105493.0, 3507017.0, 622359.0]","['Point(36.0 39.0)', 'Point(15.466667 45.25)', 'Point(18.0 44.0)', 'Point(19.216667 42.766667)']",4
oua,338,Africa,31.9166666667,5.33333333333,0,DZA,20000.0,41318142.0,Point(1.0 28.0),1
boz,339,Africa,15.0,-4.0,0,MLI,118000.0,18541980.0,Point(-4.0 17.0),1
bwr,340,Africa,10.5,12.25,0,NGA,482000.0,190886311.0,Point(8.0 9.0),1
bdq,341,Eurasia,13.8333333333,108.333333333,0,VNM,228000.0,94660000.0,Point(108.0 16.0),1
eus,342,Eurasia,43.0,-3.83333333333,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,343,Eurasia,43.3333333333,-3.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,344,Eurasia,42.5,-3.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,345,Eurasia,43.0,-1.66666666667,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,346,Eurasia,43.0,-2.5,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,347,Eurasia,43.3333333333,-2.5,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,348,Eurasia,42.5,-3.5,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,349,Eurasia,43.0,-2.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,350,Eurasia,42.5,-2.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,351,Eurasia,42.0,-3.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,352,Eurasia,43.5,-1.5,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
eus,353,Eurasia,43.0,-3.0,0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
brb,354,Eurasia,14.1666666667,107.5,0,"['KHM', 'LAO', 'VNM']",35430.0,"[16005373.0, 6858160.0, 94660000.0]","['Point(105.0 12.6)', 'Point(104.0 18.2)', 'Point(108.0 16.0)']",3
bba,355,Africa,10.0,2.5,0,"['BEN', 'NGA']",1041000.0,"[11175692.0, 190886311.0]","['Point(2.183333333 8.833333333)', 'Point(8.0 9.0)']",2
brn,356,North America,8.83333333333,-83.25,0,CRI,0.0,4905769.0,Point(-84.0 10.0),1
bcj,357,Australia,-16.5833333333,122.916666667,0,AUS,30.0,24511800.0,Point(137.0 -28.0),1
bre,358,Eurasia,48.0,-3.0,0,FRA,206000.0,66628000.0,Point(2.0 47.0),1
rif,359,Africa,34.5,-4.0,0,"['ESP', 'DZA', 'MAR']",4399000.0,"[46733038.0, 41318142.0, 36029138.0]","['Point(-3.5 40.2)', 'Point(1.0 28.0)', 'Point(-6.0 32.0)']",3
brh,360,Eurasia,28.5,67.0,0,"['IRN', 'PAK', 'TKM', 'AFG']",1800000.0,"[79966230.0, 216565318.0, 5850901.0, 36643815.0]","['Point(53.0 32.0)', 'Point(71.0 30.0)', 'Point(60.0 39.0)', 'Point(66.0 34.0)']",4
bzd,361,North America,9.41666666667,-83.0,0,CRI,7000.0,4905769.0,Point(-84.0 10.0),1
bji,362,Africa,5.5,37.8333333333,0,"['KEN', 'ETH']",70100.0,"[48468138.0, 104957438.0]","['Point(38.0 0.1)', 'Point(40.0 9.0)']",2
bkl,363,Papunesia,-2.25,138.833333333,0,IDN,1200.0,270625568.0,Point(118.0 -2.0),1
loy,364,Eurasia,28.8333333333,83.8333333333,0,NPL,7500.0,30327877.0,Point(84.0 28.0),1
