language,languageLabel,statusLabel,native,ISO,countryLabel,walsCode,IDH,coordinates,Population
http://www.wikidata.org/entity/Q9027,Swedish,1 National,3118000,swe,Finland,swe,0.883,Point(27.0 65.0),5501043
http://www.wikidata.org/entity/Q9027,Swedish,1 National,3118000,swe,Sweden,swe,0.907,Point(15.0 61.0),10379295
http://www.wikidata.org/entity/Q9035,Danish,1 National,5520860,dan,Denmark,dsh,0.929,Point(10.0 56.0),5827463
http://www.wikidata.org/entity/Q9035,Danish,1 National,5621380,dan,Denmark,dsh,0.929,Point(10.0 56.0),5827463
http://www.wikidata.org/entity/Q9035,Danish,1 National,6000000,dan,Denmark,dsh,0.929,Point(10.0 56.0),5827463
http://www.wikidata.org/entity/Q9083,Lithuanian,1 National,4000000,lit,Poland,lit,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Poland,blr,0.843,Point(19.0 52.0),38382576
http://www.wikidata.org/entity/Q9083,Lithuanian,1 National,4000000,lit,Lithuania,lit,0.839,Point(24.0 55.2),2790842
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Lithuania,blr,0.839,Point(24.0 55.2),2790842
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Italy,slo,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q14185,Occitan,6b Threatened,4000000,oci,Italy,pro,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q14185,Occitan,6b Threatened,4000000,oci,Italy,occ,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q15085,Piedmontese,7 Shifting,2000000,pms,Italy,itu,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Austria,slo,0.885,Point(14.0 48.0),8809212
http://www.wikidata.org/entity/Q9296,Macedonian,1 National,2000000,mkd,Greece,mcd,0.865,Point(23.0 38.5),10760421
http://www.wikidata.org/entity/Q9303,Bosnian,1 National,3500000,bos,Turkey,bos,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q9307,Galician,2 Provincial,2500000,glg,Portugal,glc,0.83,Point(-9.183333333 38.7),10295909
http://www.wikidata.org/entity/Q27811,Afar,2 Provincial,1600000,aar,Ethiopia,qaf,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q14185,Occitan,6b Threatened,4000000,oci,France,pro,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q14185,Occitan,6b Threatened,4000000,oci,France,occ,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q9255,Kyrgyz,1 National,4568480,kir,People's Republic of China,kgz,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q9255,Kyrgyz,1 National,4568480,kir,People's Republic of China,kgz,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Russia,blr,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q9035,Danish,1 National,5520860,dan,Germany,dsh,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q9035,Danish,1 National,5621380,dan,Germany,dsh,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q9035,Danish,1 National,6000000,dan,Germany,dsh,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Germany,slo,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q9083,Lithuanian,1 National,4000000,lit,Belarus,lit,0.798,Point(28.046666666 53.528333333),9349645
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Belarus,blr,0.798,Point(28.046666666 53.528333333),9349645
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Latvia,blr,0.819,Point(25.0 57.0),1909000
http://www.wikidata.org/entity/Q9058,Slovak,1 National,6000000,slk,Ukraine,svk,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q9091,Belarusian,1 National,7900000,bel,Ukraine,blr,0.747,Point(32.0 49.0),42558328
http://www.wikidata.org/entity/Q9058,Slovak,1 National,6000000,slk,Slovakia,svk,0.844,Point(20.0 49.0),5397036
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Slovenia,slo,0.88,Point(15.0 46.0),2066880
http://www.wikidata.org/entity/Q9058,Slovak,1 National,6000000,slk,Romania,svk,0.793,Point(25.0 46.0),19586539
http://www.wikidata.org/entity/Q9296,Macedonian,1 National,2000000,mkd,Bulgaria,mcd,0.782,Point(25.5 42.75),7000039
http://www.wikidata.org/entity/Q9296,Macedonian,1 National,2000000,mkd,North Macedonia,mcd,0.747,Point(21.716667 41.65),2075301
http://www.wikidata.org/entity/Q9296,Macedonian,1 National,2000000,mkd,Albania,mcd,0.764,Point(20.0 41.0),3020209
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Croatia,slo,0.831,Point(15.466667 45.25),4105493
http://www.wikidata.org/entity/Q9303,Bosnian,1 National,3500000,bos,Croatia,bos,0.831,Point(15.466667 45.25),4105493
http://www.wikidata.org/entity/Q9303,Bosnian,1 National,3500000,bos,Bosnia and Herzegovina,bos,0.733,Point(18.0 44.0),3507017
http://www.wikidata.org/entity/Q9303,Bosnian,1 National,3500000,bos,Montenegro,bos,0.802,Point(19.216667 42.766667),622359
http://www.wikidata.org/entity/Q13324,Minangkabau,5 Developing,5530000,min,Indonesia,min,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q27683,Acehnese,6b Threatened,3500032,ace,Indonesia,ace,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,South Africa,slo,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,7900000,xho,South Africa,xho,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,8177300,xho,South Africa,xho,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q9058,Slovak,1 National,6000000,slk,Serbia,svk,0.771,Point(20.933333333 43.95),7022268
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Argentina,arw,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q9063,Slovene,1 National,2400000,slv,Argentina,slo,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q9211,Lao,1 National,5225552,lao,Cambodia,lao,0.582,Point(105.0 12.6),16005373
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Iran,arz,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Iran,arm,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Iran,arw,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q9267,Turkmen,1 National,6975120,tuk,Iran,tkm,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q13356,Mazanderani,5 Developing,3270000,mzn,Iran,mzn,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q9288,Hebrew,1 National,3950000,heb,Israel,heb,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q9288,Hebrew,1 National,5353950,heb,Israel,heb,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q9288,Hebrew,1 National,9000000,heb,Israel,heb,0.899,Point(35.0 31.0),9093000
http://www.wikidata.org/entity/Q9255,Kyrgyz,1 National,4568480,kir,Kyrgyzstan,kgz,0.672,Point(75.0 41.0),6201500
http://www.wikidata.org/entity/Q9211,Lao,1 National,5225552,lao,Laos,lao,0.601,Point(104.0 18.2),6858160
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Lebanon,arz,0.757,Point(35.766667 33.833333),6100075
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Lebanon,arm,0.757,Point(35.766667 33.833333),6100075
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Lebanon,arw,0.757,Point(35.766667 33.833333),6100075
http://www.wikidata.org/entity/Q13324,Minangkabau,5 Developing,5530000,min,Malaysia,min,0.802,Point(108.0 3.0),31624264
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Syria,arz,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Syria,arm,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q8785,Armenian,1 National,6700000,hye,Syria,arw,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q9255,Kyrgyz,1 National,4568480,kir,Tajikistan,kgz,0.65,Point(71.366667 38.583333),8921343
http://www.wikidata.org/entity/Q9267,Turkmen,1 National,6975120,tuk,Turkmenistan,tkm,0.706,Point(60.0 39.0),5850901
http://www.wikidata.org/entity/Q9267,Turkmen,1 National,6975120,tuk,Afghanistan,tkm,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,7900000,xho,Zimbabwe,xho,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,8177300,xho,Zimbabwe,xho,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q27811,Afar,2 Provincial,1600000,aar,Djibouti,qaf,0.476,Point(42.433333 11.8),956985
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,7900000,xho,Lesotho,xho,0.52,Point(28.25 -29.55),2233339
http://www.wikidata.org/entity/Q13218,Xhosa,1 National,8177300,xho,Lesotho,xho,0.52,Point(28.25 -29.55),2233339
http://www.wikidata.org/entity/Q13207,Runyankole,4 Educational,2300000,nyn,Uganda,rny,0.516,Point(32.39 1.28),42862958
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,United States of America,kab,0.92,Point(-98.5795 39.828175),331449281
http://www.wikidata.org/entity/Q36106,Ligurian,5 Developing,2000000,lij,Italy,itg,0.873,Point(12.5 42.5),60317000
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Turkey,kab,0.82,Point(36.0 39.0),83614362
http://www.wikidata.org/entity/Q36494,K’iche’,4 Educational,2000000,quc,Mexico,qch,0.756,Point(-102.0 23.0),124777324
http://www.wikidata.org/entity/Q2574767,Kamba,4 Educational,3893000,kam,Kenya,kba,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q5414796,Dholuo,5 Developing,3000000,luo,Kenya,luo,0.548,Point(38.0 0.1),48468138
http://www.wikidata.org/entity/Q33786,Sidamo,4 Educational,1800000,sid,Ethiopia,sid,0.463,Point(40.0 9.0),104957438
http://www.wikidata.org/entity/Q30005,Ewe,3 Wider Communication,3000000,ewe,Ghana,ewe,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q30005,Ewe,3 Wider Communication,3000000,ewe,Ghana,ewa,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q32238,Dagbani,4 Educational,3160000,dag,Ghana,dgb,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q35107,Baoulé,5 Developing,2100000,bci,Ghana,ble,0.592,Point(-0.5 8.0),26908262
http://www.wikidata.org/entity/Q36106,Ligurian,5 Developing,2000000,lij,France,itg,0.888,Point(2.0 47.0),66628000
http://www.wikidata.org/entity/Q34235,Nuosu,4 Educational,2000000,iii,People's Republic of China,yi,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q35100,Bouyei,6a Vigorous,2000000,pcc,People's Republic of China,yay,0.752,Point(103.451944444 35.844722222),1409517397
http://www.wikidata.org/entity/Q34235,Nuosu,4 Educational,2000000,iii,People's Republic of China,yi,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q35100,Bouyei,6a Vigorous,2000000,pcc,People's Republic of China,yay,0.752,Point(103.451944444 35.844722222),1443497378
http://www.wikidata.org/entity/Q3436689,Brazilian Sign Language,5 Developing,3000000,bzs,Brazil,lsb,0.754,Point(-53.0 -14.0),210147125
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Russia,kab,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q6399808,Khalkha Mongolian,1 National,2704030,khk,Russia,kha,0.816,Point(94.25 66.416666666),146804372
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Germany,kab,0.926,Point(10.0 51.0),83149300
http://www.wikidata.org/entity/Q33017,Toba Batak,6b Threatened,2000000,bbc,Indonesia,bto,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33070,Balinese,5 Developing,3300000,ban,Indonesia,bal,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33070,Balinese,5 Developing,4000000,ban,Indonesia,bal,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q33643,Makassarese,6b Threatened,1600000,mak,Indonesia,mks,0.694,Point(118.0 -2.0),270625568
http://www.wikidata.org/entity/Q34014,Swazi,1 National,2034200,ssw,South Africa,swt,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,3400000,tso,South Africa,tsn,0.699,Point(24.0 -29.0),59622350
http://www.wikidata.org/entity/Q33274,Shawiya,6a Vigorous,2300000,shy,Algeria,bch,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q56231,Hassaniya Arabic,3 Wider Communication,3763900,mey,Algeria,ahs,0.754,Point(1.0 28.0),41318142
http://www.wikidata.org/entity/Q1307730,South Bolivian Quechua,5 Developing,1616120,quh,Argentina,qco,0.825,Point(-64.0 -34.0),44938712
http://www.wikidata.org/entity/Q32730,Dogri,4 Educational,2000000,dgo,India,dgi,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33229,Bhili,5 Developing,3310000,bhb,India,bhi,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33492,Kurukh,5 Developing,2000000,kru,India,kur,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33529,Kumaoni,5 Developing,2300000,kfy,India,kum,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q33823,Nepali,1 National,2926168,nep,India,nep,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q34251,Tulu,5 Developing,2000000,tcy,India,tul,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,3092530,mai,India,mai,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q2426319,Bagri,6a Vigorous,1890815,bgq,India,bgi,0.64,Point(83.0 22.8),1326093247
http://www.wikidata.org/entity/Q6399808,Khalkha Mongolian,1 National,2704030,khk,Mongolia,kha,0.741,Point(104.0 47.0),3075647
http://www.wikidata.org/entity/Q1307730,South Bolivian Quechua,5 Developing,1616120,quh,Bolivia,qco,0.693,Point(-64.991228611 -17.056869611),11051600
http://www.wikidata.org/entity/Q35939,Jamaican Creole,5 Developing,3200000,jam,Jamaica,jcr,0.732,Point(-77.4 18.18),2890299
http://www.wikidata.org/entity/Q36494,K’iche’,4 Educational,2000000,quc,Guatemala,qch,0.627,Point(-90.25 15.5),17263239
http://www.wikidata.org/entity/Q33202,Brahui language,5 Developing,1800000,brh,Iran,brh,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q33657,Gilaki,4 Educational,3000000,glk,Iran,gil,0.798,Point(53.0 32.0),79966230
http://www.wikidata.org/entity/Q35939,Jamaican Creole,5 Developing,3200000,jam,Costa Rica,jcr,0.794,Point(-84.0 10.0),4905769
http://www.wikidata.org/entity/Q35939,Jamaican Creole,5 Developing,3200000,jam,Panama,jcr,0.78,Point(-80.366667 8.616667),4098587
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Jordan,kab,0.748,Point(36.5 31.2),10428241
http://www.wikidata.org/entity/Q56482,Shan,3 Wider Communication,3000000,shn,Myanmar,sha,0.578,Point(96.0 22.0),53370609
http://www.wikidata.org/entity/Q33823,Nepali,1 National,2926168,nep,Nepal,nep,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q36109,Maithili,2 Provincial,3092530,mai,Nepal,mai,0.574,Point(84.0 28.0),30327877
http://www.wikidata.org/entity/Q33202,Brahui language,5 Developing,1800000,brh,Pakistan,brh,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q12952252,Eastern Balochi,5 Developing,3050000,bgp,Pakistan,blc,0.562,Point(71.0 30.0),216565318
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Saudi Arabia,kab,0.853,Point(44.116667 23.716667),33000000
http://www.wikidata.org/entity/Q33522,Kabardian,5 Developing,1600000,kbd,Syria,kab,0.536,Point(38.583333 35.216667),18499181
http://www.wikidata.org/entity/Q56482,Shan,3 Wider Communication,3000000,shn,Thailand,sha,0.755,Point(101.0 14.0),65931550
http://www.wikidata.org/entity/Q33202,Brahui language,5 Developing,1800000,brh,Turkmenistan,brh,0.706,Point(60.0 39.0),5850901
http://www.wikidata.org/entity/Q35100,Bouyei,6a Vigorous,2000000,pcc,Vietnam,yay,0.694,Point(108.0 16.0),94660000
http://www.wikidata.org/entity/Q33202,Brahui language,5 Developing,1800000,brh,Afghanistan,brh,0.498,Point(66.0 34.0),36643815
http://www.wikidata.org/entity/Q33492,Kurukh,5 Developing,2000000,kru,Bangladesh,kur,0.632,Point(89.866667 24.016667),165775000
http://www.wikidata.org/entity/Q32706,Dioula,3 Wider Communication,2700000,dyu,Mali,dyu,0.427,Point(-4.0 17.0),18541980
http://www.wikidata.org/entity/Q33243,Bambara,4 Educational,2700000,bam,Mali,bam,0.427,Point(-4.0 17.0),18541980
http://www.wikidata.org/entity/Q56231,Hassaniya Arabic,3 Wider Communication,3763900,mey,Mali,ahs,0.427,Point(-4.0 17.0),18541980
http://www.wikidata.org/entity/Q33823,Nepali,1 National,2926168,nep,Bhutan,nep,0.612,Point(90.5 27.45),807610
http://www.wikidata.org/entity/Q35172,Makonde,5 Developing,1700000,kde,Tanzania,mkd,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q5414796,Dholuo,5 Developing,3000000,luo,Tanzania,luo,0.538,Point(34.854 -6.307),57310019
http://www.wikidata.org/entity/Q33284,Central Bikol,3 Wider Communication,2500000,bcl,Philippines,bkl,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q34279,Waray,3 Wider Communication,3100000,war,Philippines,wwy,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q36121,Kapampangan,3 Wider Communication,2400000,pam,Philippines,kpm,0.699,Point(123.0 12.0),100981437
http://www.wikidata.org/entity/Q30005,Ewe,3 Wider Communication,3000000,ewe,Togo,ewe,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q30005,Ewe,3 Wider Communication,3000000,ewe,Togo,ewa,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q33291,Fon,3 Wider Communication,1935500,fon,Togo,fon,0.503,Point(1.183333 8.25),7797694
http://www.wikidata.org/entity/Q33052,Bemba,2 Provincial,3600000,bem,Zambia,bem,0.588,Point(28.0 -14.0),17094130
http://www.wikidata.org/entity/Q34327,Tsonga,1 National,3400000,tso,Zimbabwe,tsn,0.535,Point(30.0 -19.0),16529904
http://www.wikidata.org/entity/Q36486,Shilluk,5 Developing,2000000,shk,South Sudan,shl,0.388,Point(30.0 7.0),12575714
http://www.wikidata.org/entity/Q33291,Fon,3 Wider Communication,1935500,fon,Benin,fon,0.515,Point(2.183333333 8.833333333),11175692
http://www.wikidata.org/entity/Q32706,Dioula,3 Wider Communication,2700000,dyu,Burkina Faso,dyu,0.423,Point(-2.066667 12.266667),19193382
http://www.wikidata.org/entity/Q36217,Lingala,2 Provincial,2000000,lin,Republic of the Congo,lin,0.606,Point(15.383330555 -0.75),5260750
http://www.wikidata.org/entity/Q33052,Bemba,2 Provincial,3600000,bem,Democratic Republic of the Congo,bem,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q36217,Lingala,2 Provincial,2000000,lin,Democratic Republic of the Congo,lin,0.457,Point(23.656 -2.88),86790567
http://www.wikidata.org/entity/Q27811,Afar,2 Provincial,1600000,aar,Eritrea,qaf,0.44,Point(38.25 15.483333),3497000
http://www.wikidata.org/entity/Q34257,Wolof,4 Educational,3700000,wol,The Gambia,wlf,0.46,Point(-15.5 13.5),2100568
http://www.wikidata.org/entity/Q32706,Dioula,3 Wider Communication,2700000,dyu,Ivory Coast,dyu,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q33243,Bambara,4 Educational,2700000,bam,Ivory Coast,bam,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q35107,Baoulé,5 Developing,2100000,bci,Ivory Coast,ble,0.492,Point(-6.0 8.0),24294750
http://www.wikidata.org/entity/Q34257,Wolof,4 Educational,3700000,wol,Mauritania,wlf,0.52,Point(-11.0 21.0),4420184
http://www.wikidata.org/entity/Q56231,Hassaniya Arabic,3 Wider Communication,3763900,mey,Mauritania,ahs,0.52,Point(-11.0 21.0),4420184
http://www.wikidata.org/entity/Q49741,Central Atlas Tamazight,6a Vigorous,3000000,tzm,Morocco,bse,0.667,Point(-6.0 32.0),36029138
http://www.wikidata.org/entity/Q49741,Central Atlas Tamazight,6a Vigorous,3000000,tzm,Morocco,bma,0.667,Point(-6.0 32.0),36029138
