,ISO,Macroarea,Latitude,Longitude,Status_X_L,countryISO,num_speakers,country_population,Country_coord,cant_paises
147,hye,Eurasia,32.6666666667,51.6666666667,0.0,"['USA', 'GRC', 'URY', 'FRA', 'RUS', 'DEU', 'AZE', 'CYP', 'GEO', 'MLT', 'ARM', 'AUS', 'ARG', 'IRN', 'LBN', 'SYR']",6700000.0,"[331449281.0, 10760421.0, 3456750.0, 66628000.0, 146804372.0, 83149300.0, 10127874.0, 1141166.0, 3717100.0, 465292.0, 2930450.0, 24511800.0, 44938712.0, 79966230.0, 6100075.0, 18499181.0, 146600.0]","['Point(-98.5795 39.828175)', 'Point(23.0 38.5)', 'Point(-56.65 -32.733333333)', 'Point(2.0 47.0)', 'Point(94.25 66.416666666)', 'Point(10.0 51.0)', 'Point(47.7 40.3)', 'Point(33.0 35.0)', 'Point(43.733330555 42.016669444)', 'Point(14.5 35.883333333)', 'Point(44.95 40.383333)', 'Point(137.0 -28.0)', 'Point(-64.0 -34.0)', 'Point(53.0 32.0)', 'Point(35.766667 33.833333)', 'Point(38.583333 35.216667)', 'Point(46.716666666 39.866666666)']",16
148,aia,Papunesia,-10.25,161.333333333,0.0,SLB,6750.0,611343.0,Point(159.816666666 -9.466666666),1
149,ape,Papunesia,-3.46666666667,143.166666667,0.0,PNG,16200.0,8935000.0,Point(147.0 -6.3),1
150,acm,Eurasia,33.0,44.0,0.0,"['IRN', 'IRQ', 'SYR']",18774400.0,"[79966230.0, 38274618.0, 18499181.0]","['Point(53.0 32.0)', 'Point(43.0 33.0)', 'Point(38.583333 35.216667)']",3
151,ayn,Eurasia,16.0,44.0,0.0,YEM,12164000.0,28250420.0,Point(48.0 15.5),1
152,alu,Papunesia,-9.25,161.166666667,0.0,SLB,17900.0,611343.0,Point(159.816666666 -9.466666666),1
153,tml,Papunesia,-5.5,138.5,0.0,IDN,290.0,270625568.0,Point(118.0 -2.0),1
154,alt,Eurasia,51.0,87.0,0.0,RUS,55720.0,146804372.0,Point(94.25 66.416666666),1
155,asm,Eurasia,26.0,93.0,0.0,IND,17000000.0,1326093247.0,Point(83.0 22.8),1
156,ast,Eurasia,43.25,-6.0,0.0,"['ESP', 'PRT']",450000.0,"[46733038.0, 10295909.0]","['Point(-3.5 40.2)', 'Point(-9.183333333 38.7)']",2
157,asu,South America,-3.5,-49.5,0.0,BRA,380.0,210147125.0,Point(-53.0 -14.0),1
158,tay,Papunesia,24.5,121.333333333,0.0,TWN,80000.0,23593794.0,Point(121.0 24.0),1
159,atq,Papunesia,-2.75,119.25,0.0,IDN,12000.0,270625568.0,Point(118.0 -2.0),1
160,upv,Papunesia,-16.0,167.333333333,0.0,VUT,1380.0,276244.0,Point(168.016669444 -16.633330555),1
161,aph,Eurasia,27.0,87.3333333333,0.0,NPL,5530.0,30327877.0,Point(84.0 28.0),1
162,atj,North America,48.0,-74.0,0.0,CAN,6160.0,37894799.0,Point(-109.0 56.0),1
163,aqp,North America,30.0,-93.5,,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
164,kuz,South America,-23.0,-69.0,0.0,CHL,0.0,18054726.0,Point(-71.0 -33.0),1
165,ems,North America,57.0,-157.0,0.0,USA,450.0,331449281.0,Point(-98.5795 39.828175),1
166,atw,North America,40.75,-121.0,0.0,USA,0.0,331449281.0,Point(-98.5795 39.828175),1
167,aeb,Africa,36.75,10.25,0.0,TUN,11200000.0,11565204.0,Point(10.0 34.0),1
168,avt,Papunesia,-3.58333333333,142.083333333,0.0,PNG,8000.0,8935000.0,Point(147.0 -6.3),1
169,aul,Papunesia,-16.3333333333,167.666666667,0.0,VUT,750.0,276244.0,Point(168.016669444 -16.633330555),1
170,asf,Australia,-30.0,145.0,0.0,AUS,10100.0,24511800.0,Point(137.0 -28.0),1
171,auy,Papunesia,-6.5,145.75,0.0,PNG,11100.0,8935000.0,Point(147.0 -6.3),1
172,ava,Eurasia,42.5,46.5,0.0,"['RUS', 'AZE', 'GEO']",766500.0,"[146804372.0, 10127874.0, 3717100.0]","['Point(94.25 66.416666666)', 'Point(47.7 40.3)', 'Point(43.733330555 42.016669444)']",3
173,avi,Africa,5.16666666667,-5.5,0.0,CIV,21000.0,24294750.0,Point(-6.0 8.0),1
174,avu,Africa,4.66666666667,30.0,0.0,"['SSD', 'COD']",99000.0,"[12575714.0, 86790567.0]","['Point(30.0 7.0)', 'Point(23.656 -2.88)']",2
175,avn,Africa,6.83333333333,0.416666666667,0.0,GHA,27200.0,26908262.0,Point(-0.5 8.0),1
176,awb,Papunesia,-6.66666666667,145.75,0.0,PNG,2050.0,8935000.0,Point(147.0 -6.3),1
177,awa,Eurasia,27.5,81.5,0.0,"['IND', 'NPL']",38000000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
178,are,Australia,-24.0,132.5,0.0,AUS,440.0,24511800.0,Point(137.0 -28.0),1
179,awi,Papunesia,-5.75,141.416666667,0.0,PNG,21100.0,8935000.0,Point(147.0 -6.3),1
180,png,Africa,10.0833333333,6.33333333333,0.0,NGA,30000.0,190886311.0,Point(8.0 9.0),1
181,awn,Africa,10.8333333333,36.6666666667,0.0,ETH,490000.0,104957438.0,Point(40.0 9.0),1
182,kwi,South America,1.5,-78.25,0.0,"['ECU', 'COL']",14100.0,"[16624858.0, 49065615.0]","['Point(-78.0 -1.0)', 'Point(-74.0 4.0)']",2
183,kmn,Papunesia,-3.58333333333,142.0,0.0,PNG,700.0,8935000.0,Point(147.0 -6.3),1
184,auw,Papunesia,-2.91666666667,140.583333333,0.0,IDN,350.0,270625568.0,Point(118.0 -2.0),1
185,akv,Eurasia,42.3333333333,46.3333333333,0.0,RUS,210.0,146804372.0,Point(94.25 66.416666666),1
186,any,Africa,7.0,-3.5,0.0,"['GHA', 'CIV']",1516400.0,"[26908262.0, 24294750.0]","['Point(-0.5 8.0)', 'Point(-6.0 8.0)']",2
187,ayc,South America,-17.0,-69.0,0.0,PER,213000.0,29381884.0,Point(-76.0 -9.4),1
188,aib,Eurasia,39.5,76.0,0.0,CHN,12000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
189,ayo,South America,-20.25,-59.25,0.0,"['PRY', 'BOL']",4650.0,"[6811297.0, 11051600.0]","['Point(-58.0 -23.5)', 'Point(-64.991228611 -17.056869611)']",2
190,nfl,Papunesia,-10.3333333333,166.25,0.0,SLB,8400.0,611343.0,Point(159.816666666 -9.466666666),1
191,azb,Eurasia,37.5,47.0,0.0,"['TUR', 'IRN']",14640650.0,"[83614362.0, 79966230.0]","['Point(36.0 39.0)', 'Point(53.0 32.0)']",2
192,bav,Africa,6.11666666667,10.4166666667,0.0,CMR,27000.0,24053727.0,Point(12.0 7.0),1
193,wdj,Australia,-13.1666666667,130.166666667,0.0,AUS,5.0,24511800.0,Point(137.0 -28.0),1
194,wdj,Australia,-13.5,130.416666667,0.0,AUS,5.0,24511800.0,Point(137.0 -28.0),1
195,bde,Africa,12.8333333333,10.5,0.0,NGA,250000.0,190886311.0,Point(8.0 9.0),1
196,bae,South America,1.0,-67.0,0.0,VEN,2.0,28515829.0,Point(-67.0 8.0),1
197,bfd,Africa,6.25,9.91666666667,0.0,CMR,100000.0,24053727.0,Point(12.0 7.0),1
198,bmi,Africa,11.6666666667,16.0,0.0,TCD,44800.0,15477751.0,Point(19.4 15.466667),1
199,xir,South America,2.66666666666667,-62.5,0.0,BRA,0.0,210147125.0,Point(-53.0 -14.0),1
200,bca,Eurasia,26.0,100.0,0.0,CHN,800000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
201,bdl,Papunesia,-4.33333333333,123.0,0.0,IDN,226000.0,270625568.0,Point(118.0 -2.0),1
202,bkc,Africa,2.58333333333,13.5833333333,0.0,"['GAB', 'CMR']",43200.0,"[2025137.0, 24053727.0]","['Point(11.5 -0.683330555)', 'Point(12.0 7.0)']",2
203,ban,Papunesia,-8.33333333333,115.25,0.0,IDN,4000000.0,270625568.0,Point(118.0 -2.0),1
204,bam,Africa,12.5,-7.5,0.0,"['MLI', 'CIV']",2700000.0,"[18541980.0, 24294750.0]","['Point(-4.0 17.0)', 'Point(-6.0 8.0)']",2
205,bcw,Africa,10.4166666667,13.5833333333,0.0,CMR,23000.0,24053727.0,Point(12.0 7.0),1
206,peh,Eurasia,35.75,102.833333333333,0.0,CHN,10000.0,"[1409517397.0, 1443497378.0]",Point(103.451944444 35.844722222),1
207,brg,South America,-13.0833333333,-64.1666666667,0.0,BOL,67.0,11051600.0,Point(-64.991228611 -17.056869611),1
208,bfa,Africa,5.0,31.6666666667,0.0,"['SSD', 'UGA']",941000.0,"[12575714.0, 42862958.0]","['Point(30.0 7.0)', 'Point(32.39 1.28)']",2
209,bfa,Africa,5.83333333333,31.6666666667,0.0,"['SSD', 'UGA']",941000.0,"[12575714.0, 42862958.0]","['Point(30.0 7.0)', 'Point(32.39 1.28)']",2
210,bas,Africa,3.91666666667,10.5,0.0,CMR,230000.0,24053727.0,Point(12.0 7.0),1
211,bya,Papunesia,10.25,119.083333333,0.0,PHL,360.0,100981437.0,Point(123.0 12.0),1
212,bbd,Papunesia,-5.25,145.616666667,0.0,PNG,3150.0,8935000.0,Point(147.0 -6.3),1
213,bgr,Eurasia,22.5,92.25,0.0,"['IND', 'MMR', 'BGD']",15140.0,"[1326093247.0, 53370609.0, 165775000.0]","['Point(83.0 22.8)', 'Point(96.0 22.0)', 'Point(89.866667 24.016667)']",3
214,bbo,Africa,12.4166666666667,-4.3333333333333,0.0,"['MLI', 'BFA']",60000.0,"[18541980.0, 19193382.0]","['Point(-4.0 17.0)', 'Point(-2.066667 12.266667)']",2
215,bvx,Africa,1.08333333333,17.25,0.0,COG,4000.0,5260750.0,Point(15.383330555 -0.75),1
216,ptu,Papunesia,-3.08333333333,119.083333333,0.0,IDN,42100.0,270625568.0,Point(118.0 -2.0),1
217,brm,Africa,3.5,27.0,0.0,COD,25600.0,86790567.0,Point(23.656 -2.88),1
218,gup,Australia,-12.5,133.75,0.0,AUS,1702.0,24511800.0,Point(137.0 -28.0),1
219,bdy,Australia,-28.9166666667,153.0,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
220,bdy,Australia,-28.75,153.0,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
221,bdy,Australia,-29.0833333333,152.583333333,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
222,bdy,Australia,-27.9166666667,153.0,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
223,bdy,Australia,-28.4166666667,152.416666667,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
224,shy,Africa,35.0,7.0,0.0,DZA,2300000.0,41318142.0,Point(1.0 28.0),1
225,blc,North America,52.5,-126.666666667,0.0,CAN,17.0,37894799.0,Point(-109.0 56.0),1
226,brc,South America,5.33333333333,-58.0,1.0,GUY,0.0,777859.0,Point(-59.316667 5.733333),1
227,bfq,Eurasia,11.6666666667,76.75,0.0,IND,245000.0,1326093247.0,Point(83.0 22.8),1
228,bdk,Eurasia,41.1666666667,48.4166666667,0.0,AZE,200.0,10127874.0,Point(47.7 40.3),1
229,bia,Australia,-27.6666666667,118.0,0.0,AUS,3.0,24511800.0,Point(137.0 -28.0),1
230,buu,Africa,2.0,28.0,0.0,COD,180000.0,86790567.0,Point(23.656 -2.88),1
231,bdw,Papunesia,-3.16666666667,132.666666667,0.0,IDN,1100.0,270625568.0,Point(118.0 -2.0),1
232,bef,Papunesia,-6.16666666667,145.5,0.0,PNG,45000.0,8935000.0,Point(147.0 -6.3),1
233,ctg,Eurasia,22.3333333333,91.8333333333,0.0,BGD,13000000.0,165775000.0,Point(89.866667 24.016667),1
234,beq,Africa,-3.91666666667,14.0833333333,0.0,COG,100000.0,5260750.0,Point(15.383330555 -0.75),1
235,dbj,Papunesia,5.25,118.833333333,0.0,MYS,10000.0,31624264.0,Point(108.0 3.0),1
236,bej,Africa,18.0,36.0,0.0,"['EGY', 'ERI', 'SDN']",1178000.0,"[94798827.0, 3497000.0, 40533330.0]","['Point(29.0 27.0)', 'Point(38.25 15.483333)', 'Point(32.0 15.0)']",3
237,byw,Eurasia,26.9666666667,87.3,0.0,NPL,612.0,30327877.0,Point(84.0 28.0),1
238,bem,Africa,-10.0,28.25,0.0,"['ZMB', 'COD']",3600000.0,"[17094130.0, 86790567.0]","['Point(28.0 -14.0)', 'Point(23.656 -2.88)']",2
239,ben,Eurasia,24.0,90.0,0.0,"['IND', 'BGD', 'SLE']",242659750.0,"[1326093247.0, 165775000.0, 7557212.0]","['Point(83.0 22.8)', 'Point(89.866667 24.016667)', 'Point(-12.1 8.5)']",3
240,bue,North America,48.0,-57.0,,CAN,0.0,37894799.0,Point(-109.0 56.0),1
241,wti,Africa,10.3333333333,34.6666666667,0.0,"['ETH', 'SDN']",367000.0,"[104957438.0, 40533330.0]","['Point(40.0 9.0)', 'Point(32.0 15.0)']",2
242,bev,Africa,6.25,-6.25,0.0,CIV,130000.0,24294750.0,Point(-6.0 8.0),1
243,kap,Eurasia,42.0833333333,46.1666666667,0.0,"['RUS', 'GEO']",6000.0,"[146804372.0, 3717100.0]","['Point(94.25 66.416666666)', 'Point(43.733330555 42.016669444)']",2
244,bif,Africa,11.4166666667,-15.1666666667,0.0,GNB,54500.0,1861283.0,Point(-15.0 12.0),1
245,grr,Africa,32.5,-1.5,0.0,"['DZA', 'MAR']",91000.0,"[41318142.0, 36029138.0]","['Point(1.0 28.0)', 'Point(-6.0 32.0)']",2
246,ksf,Africa,5.0,11.1666666667,0.0,CMR,60000.0,24053727.0,Point(12.0 7.0),1
247,bng,Africa,1.16666666667,9.41666666667,0.0,"['GNQ', 'GAB']",5500.0,"[1267689.0, 2025137.0]","['Point(10.0 1.5)', 'Point(11.5 -0.683330555)']",2
248,bgz,Papunesia,-1.41666666667,123.166666667,0.0,IDN,88300.0,270625568.0,Point(118.0 -2.0),1
249,bgq,Eurasia,29.5833333333,74.3333333333,0.0,IND,1890815.0,1326093247.0,Point(83.0 22.8),1
250,sab,North America,8.5,-81.25,0.0,PAN,18000.0,4098587.0,Point(-80.366667 8.616667),1
251,dba,Africa,14.9166666667,-3.83333333333,0.0,MLI,2000.0,18541980.0,Point(-4.0 17.0),1
252,bgg,Eurasia,27.5,92.5833333333,0.0,IND,900.0,1326093247.0,Point(83.0 22.8),1
253,bot,Africa,7.5,28.5,0.0,SSD,21000.0,12575714.0,Point(30.0 7.0),1
254,fuu,Africa,4.33333333333,20.5833333333,0.0,"['CAF', 'COD']",16000.0,"[4659080.0, 86790567.0]","['Point(20.9 6.7)', 'Point(23.656 -2.88)']",2
255,bsp,Africa,10.5,-14.5,0.0,GIN,40000.0,12717176.0,Point(-11.0 10.0),1
256,kva,Eurasia,42.5833333333,46.1666666667,0.0,RUS,1450.0,146804372.0,Point(94.25 66.416666666),1
257,bdg,Papunesia,7.25,117.166666667,0.0,MYS,1400.0,31624264.0,Point(108.0 3.0),1
258,bhb,Eurasia,22.0,73.0,0.0,IND,3310000.0,1326093247.0,Point(83.0 22.8),1
259,bjh,Papunesia,-4.58333333333,142.833333333,0.0,PNG,700.0,8935000.0,Point(147.0 -6.3),1
260,bho,Eurasia,26.0,84.0,0.0,"['IND', 'NPL']",38000000.0,"[1326093247.0, 30327877.0]","['Point(83.0 22.8)', 'Point(84.0 28.0)']",2
261,unr,Eurasia,21.3333333333,86.5,0.0,IND,1500000.0,1326093247.0,Point(83.0 22.8),1
262,unr,Eurasia,23.0,84.6666666667,0.0,IND,1500000.0,1326093247.0,Point(83.0 22.8),1
263,bip,Africa,1.0,28.75,0.0,COD,40000.0,86790567.0,Point(23.656 -2.88),1
264,bid,Africa,11.9166666667,18.75,0.0,TCD,14000.0,15477751.0,Point(19.4 15.466667),1
265,yul,Africa,8.0,25.0,0.0,"['CAF', 'SDN']",13000.0,"[4659080.0, 40533330.0]","['Point(20.9 6.7)', 'Point(32.0 15.0)']",2
266,yul,Africa,8.5,25.25,0.0,"['CAF', 'SDN']",13000.0,"[4659080.0, 40533330.0]","['Point(20.9 6.7)', 'Point(32.0 15.0)']",2
267,bzr,Australia,-20.5,146.5,0.0,AUS,0.0,24511800.0,Point(137.0 -28.0),1
268,bhw,Papunesia,-1.0,136.0,0.0,IDN,70000.0,270625568.0,Point(118.0 -2.0),1
269,blb,Papunesia,-7.75,156.666666667,0.0,SLB,9000.0,611343.0,Point(159.816666666 -9.466666666),1
270,bhp,Papunesia,-8.5,118.5,0.0,IDN,500000.0,270625568.0,Point(118.0 -2.0),1
271,bhg,Papunesia,-8.25,148.0,0.0,PNG,7000.0,8935000.0,Point(147.0 -6.3),1
272,bio,Papunesia,-3.71666666667,141.266666667,0.0,PNG,750.0,8935000.0,Point(147.0 -6.3),1
273,bpr,Papunesia,6.0,125.333333333,0.0,PHL,150000.0,100981437.0,Point(123.0 12.0),1
274,bom,Africa,9.66666666667,8.83333333333,0.0,NGA,1250000.0,190886311.0,Point(8.0 9.0),1
275,bib,Africa,11.5,-0.5,0.0,"['GHA', 'TGO', 'BFA']",781000.0,"[26908262.0, 7797694.0, 19193382.0]","['Point(-0.5 8.0)', 'Point(1.183333 8.25)', 'Point(-2.066667 12.266667)']",3
276,bth,Papunesia,1.25,110.0,0.0,"['IDN', 'MYS']",63900.0,"[270625568.0, 31624264.0]","['Point(118.0 -2.0)', 'Point(108.0 3.0)']",2
277,ssb,Papunesia,4.5,118.5,0.0,PHL,260000.0,100981437.0,Point(123.0 12.0),1
278,bdh,Africa,4.83333333333,29.25,0.0,"['SSD', 'COD']",62300.0,"[12575714.0, 86790567.0]","['Point(30.0 7.0)', 'Point(23.656 -2.88)']",2
279,xub,Eurasia,11.5,76.75,0.0,IND,32000.0,1326093247.0,Point(83.0 22.8),1
280,bkd,Papunesia,8.25,124.833333333,0.0,PHL,122000.0,100981437.0,Point(123.0 12.0),1
281,bkq,South America,-14.0,-55.0,0.0,BRA,950.0,210147125.0,Point(-53.0 -14.0),1
282,bcl,Papunesia,13.3333333333,123.5,0.0,PHL,2500000.0,100981437.0,Point(123.0 12.0),1
283,bdu,Africa,4.83333333333,9.33333333333,0.0,CMR,106000.0,24053727.0,Point(12.0 7.0),1
284,bdu,Africa,5.0,9.16666666667,0.0,CMR,106000.0,24053727.0,Point(12.0 7.0),1
285,btx,Papunesia,3.25,98.25,0.0,IDN,600000.0,270625568.0,Point(118.0 -2.0),1
286,bkk,Eurasia,35.3333333333,76.5,0.0,IND,10000.0,1326093247.0,Point(83.0 22.8),1
287,bri,Africa,4.25,9.25,0.0,CMR,32000.0,24053727.0,Point(12.0 7.0),1
288,bla,North America,50.0,-112.666666667,0.0,"['CAN', 'USA']",5000.0,"[37894799.0, 331449281.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)']",2
289,bgp,Eurasia,28.0,62.0,0.0,PAK,3050000.0,216565318.0,Point(71.0 30.0),1
290,bci,Africa,7.0,-5.0,0.0,"['GHA', 'CIV']",2100000.0,"[26908262.0, 24294750.0]","['Point(-0.5 8.0)', 'Point(-6.0 8.0)']",2
291,blw,Papunesia,17.1666666667,121.166666667,0.0,PHL,11500.0,100981437.0,Point(123.0 12.0),1
292,koe,Africa,6.5,34.5,0.0,"['ETH', 'SSD']",7360.0,"[104957438.0, 12575714.0]","['Point(40.0 9.0)', 'Point(30.0 7.0)']",2
293,blz,Papunesia,-0.833333333333,123.25,0.0,IDN,20500.0,270625568.0,Point(118.0 -2.0),1
294,byn,Africa,15.75,38.5,0.0,ERI,70000.0,3497000.0,Point(38.25 15.483333),1
295,bol,Africa,11.3333333333,11.25,0.0,NGA,216000.0,190886311.0,Point(8.0 9.0),1
296,bel,Eurasia,54.0,28.0,0.0,"['CAN', 'USA', 'POL', 'LTU', 'RUS', 'BLR', 'LVA', 'UKR']",7900000.0,"[37894799.0, 331449281.0, 38382576.0, 2790842.0, 146804372.0, 9349645.0, 1909000.0, 42558328.0]","['Point(-109.0 56.0)', 'Point(-98.5795 39.828175)', 'Point(19.0 52.0)', 'Point(24.0 55.2)', 'Point(94.25 66.416666666)', 'Point(28.046666666 53.528333333)', 'Point(25.0 57.0)', 'Point(32.0 49.0)']",8
297,bft,Eurasia,35.0,76.0,0.0,"['IND', 'PAK']",438800.0,"[1326093247.0, 216565318.0]","['Point(83.0 22.8)', 'Point(71.0 30.0)']",2
298,lua,Africa,-6.0,21.0,0.0,"['AGO', 'COD']",6300000.0,"[29784193.0, 86790567.0]","['Point(17.35 -12.35)', 'Point(23.656 -2.88)']",2
299,lua,Africa,-6.0,22.0,0.0,"['AGO', 'COD']",6300000.0,"[29784193.0, 86790567.0]","['Point(17.35 -12.35)', 'Point(23.656 -2.88)']",2
300,tzm,Africa,33.0,-5.0,0.0,MAR,3000000.0,36029138.0,Point(-6.0 32.0),1
301,tzm,Africa,33.3333333333,-4.66666666667,0.0,MAR,3000000.0,36029138.0,Point(-6.0 32.0),1
302,bim,Africa,10.5,0.0,0.0,GHA,176000.0,26908262.0,Point(-0.5 8.0),1
303,bax,Africa,5.5,10.9166666667,0.0,CMR,420000.0,24053727.0,Point(12.0 7.0),1
304,bmu,Papunesia,-6.5,147.333333333,0.0,PNG,10000.0,8935000.0,Point(147.0 -6.3),1
305,mzb,Africa,32.5,3.5,0.0,DZA,150000.0,41318142.0,Point(1.0 28.0),1
306,jaa,South America,-7.0,-65.0,0.0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
307,jaa,South America,-7.5,-67.0,0.0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
308,jaa,South America,-7.5,-65.5,0.0,BRA,780.0,210147125.0,Point(-53.0 -14.0),1
309,bck,Australia,-17.75,125.75,0.0,AUS,110.0,24511800.0,Point(137.0 -28.0),1
310,bza,Africa,8.08333333333,-10.25,0.0,LBR,161000.0,4731906.0,Point(-9.75 6.533333),1
311,byx,Papunesia,-4.58333333333,152.0,0.0,PNG,15000.0,8935000.0,Point(147.0 -6.3),1
312,bin,Africa,6.41666666667,5.83333333333,0.0,NGA,1600000.0,190886311.0,Point(8.0 9.0),1
313,abb,Africa,4.41666666667,9.58333333333,0.0,CMR,12000.0,24053727.0,Point(12.0 7.0),1
314,bjb,Australia,-32.0,137.0,0.0,AUS,0.0,24511800.0,Point(137.0 -28.0),1
315,bjr,Papunesia,-6.28333333333,146.083333333,0.0,PNG,1200.0,8935000.0,Point(147.0 -6.3),1
316,bcm,Papunesia,-6.41666666667,155.25,0.0,PNG,4500.0,8935000.0,Point(147.0 -6.3),1
317,bao,South America,0.333333333333,-70.25,0.0,"['BRA', 'COL']",131.0,"[210147125.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-74.0 4.0)']",2
318,nhb,Africa,7.83333333333,-4.25,0.0,CIV,17000.0,24294750.0,Point(-6.0 8.0),1
319,nbj,Australia,-16.0,131.666666667,0.0,AUS,50.0,24511800.0,Point(137.0 -28.0),1
320,nbj,Australia,-16.5,130.5,0.0,AUS,50.0,24511800.0,Point(137.0 -28.0),1
321,bnq,Papunesia,1.41666666667,124.75,0.0,IDN,1200.0,270625568.0,Point(118.0 -2.0),1
322,yil,Australia,-21.0,138.0,1.0,AUS,0.0,24511800.0,Point(137.0 -28.0),1
323,bvv,South America,5.26,-67.56,1.0,VEN,0.0,28515829.0,Point(-67.0 8.0),1
324,bwi,South America,2.66666666667,-66.8333333333,0.0,"['BRA', 'VEN', 'COL']",6420.0,"[210147125.0, 28515829.0, 49065615.0]","['Point(-53.0 -14.0)', 'Point(-67.0 8.0)', 'Point(-74.0 4.0)']",3
325,kvg,Papunesia,-7.0,141.333333333,0.0,PNG,4500.0,8935000.0,Point(147.0 -6.3),1
326,bni,Africa,-1.33333333333,17.3333333333,0.0,"['COG', 'COD']",164340.0,"[5260750.0, 86790567.0]","['Point(15.383330555 -0.75)', 'Point(23.656 -2.88)']",2
327,brx,Eurasia,26.8333333333,92.0,0.0,IND,1482929.0,1326093247.0,Point(83.0 22.8),1
328,bzf,Papunesia,-3.5,143.5,0.0,PNG,35000.0,8935000.0,Point(147.0 -6.3),1
329,adi,Eurasia,28.3333333333,94.75,0.0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
330,adi,Eurasia,28.5,94.6666666667,0.0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
331,adi,Eurasia,28.1666666667,94.6666666667,0.0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
332,adi,Eurasia,28.5,95.25,0.0,"['CHN', 'IND']",151090.0,"[1409517397.0, 1443497378.0, 1326093247.0]","['Point(103.451944444 35.844722222)', 'Point(83.0 22.8)']",2
333,bqc,Africa,10.5,3.5,0.0,"['BEN', 'NGA']",150000.0,"[11175692.0, 190886311.0]","['Point(2.183333333 8.833333333)', 'Point(8.0 9.0)']",2
334,bli,Africa,-1.25,18.3333333333,0.0,COD,100000.0,86790567.0,Point(23.656 -2.88),1
335,bpu,Papunesia,-5.5,145.916666667,0.0,PNG,850.0,8935000.0,Point(147.0 -6.3),1
336,boa,South America,-2.16666666667,-72.3333333333,0.0,"['PER', 'COL']",1350.0,"[29381884.0, 49065615.0]","['Point(-76.0 -9.4)', 'Point(-74.0 4.0)']",2
337,bos,Eurasia,43.0,18.0,0.0,"['TUR', 'HRV', 'BIH', 'MNE']",3500000.0,"[83614362.0, 4105493.0, 3507017.0, 622359.0]","['Point(36.0 39.0)', 'Point(15.466667 45.25)', 'Point(18.0 44.0)', 'Point(19.216667 42.766667)']",4
338,oua,Africa,31.9166666667,5.33333333333,0.0,DZA,20000.0,41318142.0,Point(1.0 28.0),1
339,boz,Africa,15.0,-4.0,0.0,MLI,118000.0,18541980.0,Point(-4.0 17.0),1
340,bwr,Africa,10.5,12.25,0.0,NGA,482000.0,190886311.0,Point(8.0 9.0),1
341,bdq,Eurasia,13.8333333333,108.333333333,0.0,VNM,228000.0,94660000.0,Point(108.0 16.0),1
342,eus,Eurasia,43.0,-3.83333333333,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
343,eus,Eurasia,43.3333333333,-3.0,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
344,eus,Eurasia,42.5,-3.0,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
345,eus,Eurasia,43.0,-1.66666666667,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
346,eus,Eurasia,43.0,-2.5,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
347,eus,Eurasia,43.3333333333,-2.5,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
348,eus,Eurasia,42.5,-3.5,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
349,eus,Eurasia,43.0,-2.0,0.0,"['ESP', 'FRA']",537860.0,"[46733038.0, 66628000.0]","['Point(-3.5 40.2)', 'Point(2.0 47.0)']",2
